Uniform	Exponential	Cauchy
3.47324	1.09722	-0.2529
3.66615	1.01969	-1.57504
3.88424	0.601565	-2.28307
3.14554	1.76893	1.39341
3.38436	1.15247	-0.729608
3.45694	1.15661	0.0148245
2.70528	0.674397	0.421945
2.93057	0.63087	-2.24558
3.10157	0.940599	0.751493
3.32661	1.40164	1.36185
3.64563	0.617921	-2.75787
3.32398	1.3781	0.198219
3.49776	1.37253	-2.68341
3.82773	0.581199	-0.0620114
3.10263	1.39829	-0.328903
3.55349	0.838902	22.6561
3.03237	1.3338	-19.0896
3.73028	0.838656	-2.88289
3.81174	0.955114	-0.715796
4.45462	0.969552	-4.32028
3.96315	0.797284	-0.533344
3.82748	0.659909	-1.84263
3.20265	0.924446	0.841062
3.1703	0.837189	0.196176
4.26968	1.6475	0.728632
4.07053	1.05669	10.0761
2.91106	1.88903	1.79218
4.0361	0.480297	-3.38913
3.75534	0.877483	0.325495
3.98867	1.01256	-0.804604
3.46178	0.947887	-0.312299
2.60903	1.03314	-0.523656
2.92381	0.573936	-1.39834
3.13565	0.9943	1.8949
3.3303	1.09386	-0.588124
4.14579	0.739043	137.615
3.97968	1.44598	1.18426
3.2143	1.21004	0.951278
3.40635	0.619051	0.34991
3.30895	0.913655	-0.215265
3.68185	0.74076	-2.22724
3.56571	0.987372	-0.228988
4.32461	0.420177	2.35545
3.97702	1.72985	0.533516
3.28225	0.87588	0.216565
3.86988	1.26441	-7.19575
3.69364	0.726049	-0.213879
3.75731	1.26873	0.323068
2.91135	1.26115	-0.800666
3.68979	1.10614	-5.60932
3.94604	1.35684	6.04312
3.64795	1.53562	1.29587
3.52585	1.17659	1.37675
3.401	0.474214	0.231321
2.84899	0.668953	0.66796
3.76807	0.622806	0.667413
3.41265	0.951285	-1.77126
3.58407	0.946803	-0.0224958
3.65568	1.21807	-1.2142
4.17294	0.749022	-4.92594
2.24755	1.13761	-3.86079
2.61718	1.34826	0.365312
1.94465	1.00768	1.13126
3.99341	1.49284	23.8326
3.33547	0.693977	-0.292522
4.49159	1.36703	-0.310331
3.38549	1.06118	0.434482
3.98674	1.265	-0.77583
3.41334	1.0678	0.598935
3.78261	0.991215	-1.72447
3.48573	0.692134	0.228759
3.05841	0.999397	1.66427
3.27551	1.99066	1.62209
3.2441	1.04804	-1.40293
3.81499	1.22613	1.87755
3.4124	0.818835	-30.9339
3.48548	1.33415	0.107345
3.15438	1.46013	1.51227
4.26923	1.03511	1.77386
3.70977	1.07599	0.710833
4.06657	0.854119	0.350437
3.32687	0.923924	-0.717561
3.12887	1.02448	4.20478
3.46338	1.09762	-1.46299
3.81829	0.854657	-0.693239
3.60886	1.43697	-27.8262
3.4815	1.18079	0.330718
3.36895	1.02066	-1.14907
4.2838	0.783273	-1.78314
3.22679	1.10561	1.05706
3.52076	1.36772	0.4294
2.87046	0.859891	0.4607
3.89789	0.762941	6.87677
2.99686	0.987262	-0.920515
2.79983	1.29435	-1.7751
3.98055	0.796738	0.462327
2.97388	1.08564	1.41462
3.70468	1.32514	0.557069
3.20908	1.04216	-3.63732
3.22419	0.969587	-1.48033
3.94156	1.18052	14.1691
3.36811	1.03495	-1.18021
3.76391	0.808913	0.258884
4.04649	0.751423	0.103481
3.62748	1.0038	-0.711473
3.63221	0.948985	0.37971
4.73043	1.18978	-1.37449
4.62342	0.970968	0.156448
3.37237	0.809606	-1.96579
3.20583	0.815525	-0.483844
3.68259	1.6391	-0.230946
3.23652	1.1151	-0.379233
3.40993	0.924186	-0.0113362
3.53417	0.557881	17.3801
3.77623	1.24624	4.65596
3.22058	1.27929	0.658309
3.68463	1.10153	2.67101
3.81189	1.11072	-0.189124
3.8417	1.04364	1.14341
3.9659	1.19693	-0.943203
3.66542	0.871403	-0.191266
3.4767	0.879425	-2.43363
3.3381	1.16114	1.11012
2.55427	0.78734	17.984
3.21591	1.55774	-2.62379
3.48319	0.926056	-1.53731
3.7786	1.33976	0.670586
3.33062	1.18644	1.98623
2.71067	0.825522	-1.02303
3.94207	1.15834	1.57873
3.92787	1.45855	-0.329216
3.55984	1.04347	-3.71822
3.84112	0.638474	11.8227
3.12004	1.13808	0.397801
3.38884	1.09737	-3.29222
3.79099	0.38371	-10.5459
3.93336	0.850982	-1.42876
3.83068	1.67686	0.689408
3.6375	0.983477	-0.591266
3.14866	0.954603	0.0939431
4.10432	1.06374	-2.48592
3.40693	0.949694	-1.94625
3.13089	0.495097	1.15055
3.99414	0.720152	0.523434
3.21126	1.20678	-0.835274
4.23085	1.74079	70.456
3.80482	1.18492	-0.989617
3.74644	0.947518	-1.5572
3.30397	1.16057	4.16324
3.70652	1.57563	0.187024
3.09426	0.94548	10.7071
3.626	1.29008	5.23805
3.66744	0.635581	4.23526
3.09711	0.675447	-0.642117
3.05063	0.658898	1.08144
2.68159	0.62743	-0.926286
3.0471	0.857732	-0.187534
3.80732	0.388131	-0.514656
3.1969	0.957805	1.42993
3.18353	0.589534	2.15257
3.27737	1.38708	-0.0506165
2.97747	1.56456	-0.112163
3.45261	0.864904	0.344119
3.31396	2.04575	-0.671997
3.28819	1.12699	-2.66441
3.66581	1.01179	0.00528488
2.77724	1.56117	0.0662074
3.05769	0.628187	-1.44878
3.34338	0.834005	1.19052
2.93053	0.956942	0.370115
3.62205	0.754572	0.852664
3.29466	0.550206	-2.40765
2.86814	0.754077	-0.707516
3.28355	0.79211	17.8911
2.84672	1.15389	-3.43996
2.81782	1.10964	0.67824
3.35223	1.31606	0.215659
3.77275	0.824301	-0.866611
3.44855	1.30929	-3.30106
3.84772	0.97628	1.19955
4.06929	1.34687	0.55403
2.85993	0.56076	-0.829951
3.26834	0.937401	0.533655
3.0881	1.30455	0.895951
3.73133	1.22353	-3.80085
3.79678	0.809384	0.187033
2.77875	0.905116	0.317773
3.46396	0.625894	0.284683
2.70182	0.689408	8.08987
3.86116	1.57184	-4.80961
3.62683	0.534533	2.36277
3.40666	0.592716	9.23041
4.01926	1.50076	0.36667
3.60136	0.860267	0.311475
2.79442	0.503307	1.9185
3.89797	0.596325	-0.441474
3.73729	1.26724	-0.736137
3.64614	1.51952	4.3655
2.55607	0.522503	-0.329415
3.95793	0.620463	0.15861
3.96626	0.970321	0.301141
3.67331	1.34363	-2.47902
4.35566	0.998377	1.07026
4.8586	1.38024	-1.90346
4.00495	0.719897	-0.226693
2.78993	0.792241	-2.44931
2.78952	0.860958	-25.3223
3.06901	1.35314	0.427295
3.08026	0.677176	0.850643
2.36249	0.911802	2.06655
4.07484	0.599714	4.92121
3.78372	1.7804	27.7802
3.96639	0.780569	1.61803
3.24519	1.45096	-1.09474
3.19904	0.75199	1.53676
2.36048	0.854752	-3.05496
3.13405	1.11713	-1.49149
2.89009	1.0216	-0.564365
3.8868	1.88929	-1.86802
3.08985	0.785759	0.568613
2.58418	1.45717	-3.83384
3.48256	0.712403	1.34436
4.08798	0.881773	0.770169
3.44245	0.376886	0.515245
3.14934	0.770658	150.594
3.53107	0.779844	-0.680416
3.38116	1.17791	0.252781
2.7872	0.814514	9.75479
3.8002	0.724013	-0.951624
3.25025	0.742819	-2.25882
3.50391	1.21876	1.03527
3.54633	0.873315	-0.696223
3.87316	1.28971	0.176202
3.61124	0.859217	0.133973
3.16203	0.598635	3.77594
3.85091	1.02588	-0.576454
3.63911	1.13013	1.20976
3.09382	1.67921	1.328
3.83692	1.2631	-1.25009
2.98309	1.08862	0.277694
4.76239	0.779162	0.273193
3.95969	0.799953	-1.44118
3.5011	0.638633	0.268991
3.23893	1.48999	7.52926
3.45273	1.82064	-9.59496
3.27644	1.14182	-2.75606
3.96878	1.11945	0.205106
2.3185	1.82313	3.28744
3.99193	0.686398	1.61165
2.95716	1.30114	-2.49083
3.54944	1.12762	-1.89801
3.94732	0.8128	0.0359511
2.82098	0.75627	0.592096
3.24047	0.915839	-0.101769
2.73889	1.05346	-1.81601
4.15611	1.04081	-1.73462
3.5022	0.897593	-0.831994
3.82103	1.54281	-1.99138
3.37388	0.672232	-4.4111
2.49346	0.673259	-0.195987
3.62483	0.760313	3.6504
3.25097	0.533655	2.01143
3.49238	0.871937	-5.39761
3.4184	1.72648	-3.0131
3.10154	0.688924	-0.504409
3.2674	1.00296	-0.59728
4.58337	1.12011	-0.0171785
3.71795	0.812767	-0.612553
3.80707	1.13239	11.9133
2.86166	0.826894	-0.194296
3.4762	0.605051	1.14797
3.51699	0.9479	4.33379
3.63922	0.83383	-0.0379707
3.69109	0.65185	-2.54448
3.81111	0.648496	0.713349
4.29567	1.38483	2.80758
3.8364	1.1764	-0.022571
3.34399	0.884262	-0.0467941
2.84872	1.2376	-1.07853
2.80225	0.695148	1.25003
3.26456	1.24401	1.34571
3.50405	0.729711	-0.262647
3.81803	0.978916	-2.47694
2.84669	0.747909	-0.768196
3.89059	1.35373	-1.09294
3.22009	0.740493	0.475471
4.06845	1.36518	-1.07371
3.18323	0.955804	0.040273
3.78792	0.330717	5.92362
3.77285	0.626815	0.339982
3.98319	0.649736	-1.23743
3.53774	0.69099	5.56128
3.27414	1.34528	1.95864
4.03994	1.026	-0.230797
2.92753	0.854541	-0.281209
2.30823	0.905407	-0.100201
3.65911	1.17928	18.5638
3.79585	0.536058	0.226494
4.4468	0.9738	0.351028
2.56468	1.07753	5.14664
3.08633	1.25318	-23.4723
3.5437	0.909655	0.416719
3.99569	1.62221	-0.451101
4.19688	0.883613	-0.979819
3.57881	1.2438	0.29189
3.26071	1.07013	1.57077
2.67143	0.728361	-5.75271
3.40676	0.940393	2.76302
3.15498	0.651108	-1.20156
3.34958	0.995609	2.12832
2.74016	1.24168	-13.3509
3.21422	0.482641	-0.287239
3.25872	0.974734	-0.904177
3.62286	1.57895	0.380159
3.18708	0.970848	0.958897
2.74322	0.701381	0.469999
3.25185	1.1793	1.76774
3.30802	0.725279	-1.37363
3.08726	0.803295	-0.10237
2.77748	0.701198	0.0361967
3.84601	0.62972	-1.56545
4.3455	1.01225	-2.13636
4.2857	0.728616	1.06512
3.92287	0.763405	0.0447132
4.10506	0.829363	-1.6672
3.16271	0.60879	0.289536
3.69126	1.39303	1.15137
4.18613	0.885684	1.30617
4.02771	1.37987	-0.0618164
4.14181	0.627045	-0.110886
3.43081	0.84786	-0.140434
3.37728	0.937777	-0.33152
4.22432	0.642912	0.453488
4.15917	1.88532	0.611373
3.67616	0.651933	-0.0968107
3.96582	0.794186	1.22593
3.33057	0.647349	101.035
3.86004	0.448274	2.4507
3.6478	0.996657	-0.262618
4.36817	0.761613	3.78292
3.05446	1.02429	-0.269094
3.74142	0.995327	-0.925477
4.11595	0.880587	0.534797
3.61693	1.0159	-1.18475
2.63228	1.22319	-0.115109
4.15197	1.06231	0.895807
3.16062	0.588692	1.20842
3.45969	1.19303	1.62188
3.97301	0.810981	-0.595485
4.47743	1.03381	-1.14778
3.0191	1.24083	0.860559
3.65821	1.09381	-2.22397
3.39929	0.627628	0.114149
4.06548	0.92099	1.40441
4.04039	0.810169	-0.281701
2.60614	0.86949	-0.00959126
3.14739	1.41029	-0.391617
3.35398	0.705737	-0.599452
3.58273	1.50407	1.45664
3.35626	1.07689	0.959067
3.66721	0.713359	1.48582
3.20181	1.21577	-2.37753
4.1316	1.33086	-5.8066
2.74585	0.618463	30.0026
3.26733	0.433852	0.440555
4.08148	1.12473	-6.8914
3.48222	0.676201	-0.866622
3.03141	1.6537	-24.5792
3.77921	0.998515	0.893255
3.57813	1.17644	0.00535033
4.02156	0.991677	-0.49139
3.29171	0.556241	-3.59751
4.16817	0.782403	-0.597483
3.54943	0.966876	10.4193
3.4619	0.379405	1.28552
3.83064	0.735841	-2.69099
3.89812	1.08541	-0.933639
2.83611	0.784616	0.216815
4.31865	1.65129	-0.493858
2.90915	1.27011	-1.10616
3.36061	0.7972	-2.3373
4.07322	0.679875	-3.17126
3.4923	0.448979	-1.80024
3.35817	0.708099	6.29181
2.80778	0.759514	-2.13136
2.93698	0.849786	-0.149755
3.50505	0.831693	-788.402
3.972	1.11441	4.72723
3.48269	0.8642	1.88618
3.57268	1.50243	0.243507
4.25973	1.07458	-0.326373
2.55435	0.505427	-0.381561
4.01944	1.73454	-0.281747
3.48384	0.215057	-0.465831
4.12954	1.04094	-12.0971
2.58701	1.25634	-8.04262
3.18939	0.605116	0.328962
3.82329	0.770033	0.38628
4.25376	1.08797	-0.747423
3.71344	1.02825	-0.877825
2.69858	0.853698	-0.728668
3.31181	0.736066	-0.127752
3.10605	0.961667	-0.350255
3.07762	0.999069	-1.44189
3.99564	1.54661	-0.804209
3.92036	1.2856	1.73666
4.21817	0.898349	-10.7087
3.53094	1.32064	-0.997987
3.42799	0.676791	1.22744
3.48657	0.527896	-3.00827
3.3835	1.06596	0.204127
2.81751	1.92892	-1.13283
3.5884	1.18572	-0.178694
3.09713	1.57239	5.8638
4.23114	0.935197	3.65684
3.07113	0.731517	1.81907
3.32267	1.11166	-2.16908
3.352	1.32806	1.07831
3.75266	0.554622	-2.09356
3.80468	0.62225	1.06462
3.62322	1.59953	-2.39993
4.03716	0.715228	-0.680204
3.18016	1.53288	1.59216
4.04531	1.48207	-0.550841
4.0121	0.931455	0.0423361
3.26753	2.19913	-1.63508
2.55553	1.0148	7.04245
3.86663	0.859516	-0.0727652
4.02117	0.959199	0.61752
4.32173	0.750239	-0.100188
3.89732	1.20507	2.05412
3.29156	0.955272	-39.3298
4.00563	0.987878	0.485668
4.17582	0.781698	41.4495
4.06299	0.96736	-19.89
2.88729	0.703857	-0.17685
2.78156	0.855496	0.147394
3.65294	1.16225	0.801301
3.72069	1.35767	-1.31449
3.34647	1.00779	11.6575
2.95648	1.88468	0.759995
4.14133	0.592272	0.304589
3.78625	0.641198	0.949134
3.44622	1.00644	7.41289
3.32622	1.30403	2.56465
3.49297	0.727389	-1.28296
3.24728	1.15217	0.0196352
2.99953	1.21259	-1.67617
4.34015	0.798108	-0.296702
4.50053	1.35114	-1.0762
3.48781	1.14818	-0.82562
3.26087	0.892267	-0.692235
3.39079	1.27971	1.15622
4.26033	0.902907	-0.746013
3.04334	0.890946	-1.1834
4.22088	0.888441	0.593512
3.06263	0.782804	-0.375185
3.26426	0.734098	0.182563
3.65744	1.05449	-0.123091
3.82243	2.02755	-1.45342
3.47892	0.950855	1.94012
3.72357	0.944724	1.87427
3.07753	0.907147	2.26085
3.35294	1.41881	4.06327
4.01429	0.680408	-0.782769
3.41294	1.00461	-0.509847
4.21893	0.861055	-0.576083
3.11588	0.920545	17.7668
3.39464	1.172	-0.140958
3.23307	0.483113	-1.95716
3.14257	0.878025	1.02483
3.4565	1.23495	-0.510383
3.58488	0.907701	0.510224
3.72523	0.461707	0.496213
3.23316	0.608688	-1.29509
3.81492	0.958176	0.00887943
2.86894	1.12604	0.161734
3.43172	1.75953	0.128909
3.03115	0.82285	-0.903206
3.70215	1.07108	-24.2632
3.15536	1.38949	0.115259
4.28072	1.00528	-3.97344
3.86311	0.746838	2.78774
2.34236	0.545343	-0.179655
3.79575	0.887885	-0.112582
3.58486	1.31244	7.06203
2.73151	1.13612	-0.065192
2.69733	0.837663	-3.44648
4.08213	0.53576	2.22104
4.27736	0.864648	7.42299
3.36651	0.792173	0.679926
3.18662	0.97383	10.9415
3.59335	1.38537	-0.514199
2.67029	1.17402	0.363251
2.90847	0.559516	0.0683927
3.63989	1.04781	-2.22902
2.6894	0.862676	39.7237
3.30422	1.53512	-0.728
2.88164	0.78889	1.31884
4.36498	1.12666	6.43733
4.70655	0.570819	-0.0761485
3.36894	0.989832	-0.686875
2.9355	1.21808	0.576638
2.68868	0.871513	-0.300026
3.28511	1.06602	2.48182
3.21014	1.0858	-1.42023
3.77203	0.787456	1.27713
3.42411	0.642111	-0.167139
4.26535	0.60644	-3.98386
3.5967	1.01257	1.40523
3.24336	0.717359	0.185203
3.94178	0.744613	-1.43063
3.2163	0.901523	-26.4167
3.70901	1.28885	-0.112809
2.79557	0.559278	-0.00935769
3.86872	0.822428	-1.42433
4.41581	0.491028	0.790528
2.71826	1.26722	-2.64787
4.25116	1.17151	-0.839339
3.91305	0.639301	-0.231036
3.47931	1.07001	2.41945
3.36225	0.74264	0.625808
3.86373	0.745677	-0.993025
4.40865	1.42177	-1.2062
3.33856	0.902033	-3.21234
3.08335	0.929852	-9.31474
2.64514	1.28811	-0.666827
4.39756	0.681139	0.550015
3.40057	0.86067	-0.166737
3.57904	1.30643	0.00362213
3.6565	1.25195	-0.911336
3.91528	1.35435	1.1104
2.97078	0.891272	5.68947
4.02621	0.701239	-4.22382
3.27114	0.849365	-6.30669
3.61661	0.819752	-0.92713
3.90359	1.01774	-1.43273
4.27506	0.961152	-1.72183
2.85868	1.27127	0.702053
2.9778	0.797016	0.366336
3.94706	1.37096	-0.225692
3.46875	0.777909	0.719247
2.90612	1.35689	0.860376
3.53285	1.15714	1.01175
3.87771	0.931957	5.54996
3.33031	0.950382	0.673769
3.28306	1.22418	-0.516245
4.44993	1.13334	-0.538095
3.27499	0.598912	41.6097
3.76811	0.704793	-0.564554
3.17448	1.69781	-5.27713
3.22629	0.819001	-11.2282
3.16432	1.29289	-0.183701
3.4866	0.892573	-10.7102
3.6463	1.02782	0.325602
3.87775	0.946191	2.15863
3.76092	2.01498	-0.660581
3.44924	1.46183	-1.75843
3.3748	0.940327	0.231083
3.22159	0.524075	0.647194
4.17616	1.01617	-3.09322
3.32535	0.891179	-0.195252
3.26293	0.827501	-6.10307
3.19921	0.965718	-0.890578
3.70162	0.645829	0.446525
2.96316	1.15028	-1.43864
4.48257	0.801926	-2.07533
3.15755	0.954241	-0.815707
3.16521	0.571826	-0.276748
3.46635	1.01912	0.367014
2.92326	0.792908	0.567861
4.10614	0.986096	1.68649
3.85743	0.823433	52.7433
3.11135	0.980023	0.614456
3.59462	1.32614	-0.273375
2.6891	1.11678	40.6096
3.65499	1.66654	1.13823
4.12813	1.2544	1.06567
3.72064	1.82039	1.28735
2.95905	1.25865	-2.13192
3.22254	0.804904	-0.214232
3.27717	0.78884	-5.08444
4.08077	0.821402	2.19285
3.51274	1.81407	3.0554
4.05272	0.930796	-0.577898
3.69048	0.865738	-1.58261
4.09397	0.997577	0.551279
3.14566	0.618413	0.740026
2.60797	0.931268	-1.01184
3.10473	1.68267	0.467646
3.20842	0.636465	0.012334
2.90574	0.780489	0.584242
3.9571	0.999514	-0.631845
3.89978	1.01808	-0.666989
3.85078	1.00274	0.75215
2.77363	1.37791	1.49387
3.55299	1.47455	-0.587325
2.76583	1.41106	0.814246
3.00564	1.27074	-0.318845
3.67006	1.28791	131.161
3.17717	1.90205	-4.33186
3.35784	1.00107	3.55342
2.93674	0.663028	-28.7744
2.58813	1.10453	-0.773746
3.08045	1.66385	-14.5453
3.45579	0.480827	-0.775257
4.62845	1.00093	-0.925305
3.87124	0.955192	-0.989096
2.97811	1.23818	-1.77544
4.43476	1.29871	0.460817
3.21704	1.3479	-0.53326
3.50487	0.848695	-1.50626
3.81181	0.822143	-0.097619
3.25858	0.806431	-1.83601
2.99781	1.10979	0.949232
3.26322	1.05248	-0.937265
3.06936	0.802822	0.681753
3.7465	0.814834	0.286599
3.03551	0.830585	-7.21442
3.64929	0.891833	0.09045
2.95738	1.55122	-1.19646
2.52193	0.569081	1.14308
3.47207	1.12385	-0.0596503
3.28957	0.97669	3.2533
3.85086	0.785394	-2.31022
2.8378	1.07524	-0.798521
3.81674	1.55254	0.271245
3.79244	1.08416	0.790809
4.1974	1.64364	7.62676
2.8832	0.714579	-0.490952
3.32042	1.11581	-2.07953
4.05165	0.524056	-4.07167
3.43293	1.86373	-0.511492
3.21098	0.622151	0.268145
3.97727	0.692762	0.410826
4.07421	1.06034	-1.75301
3.46964	0.478472	-0.508648
3.58635	1.17385	1.49637
3.76301	1.00768	-1.78832
3.13457	1.06388	-1.39331
3.44552	0.732479	-0.206541
3.8414	0.815404	-0.812917
3.41103	0.434964	-0.0912183
3.40456	1.23198	0.492939
4.17918	0.94571	0.316352
2.73094	1.13668	1.31016
3.3433	1.07612	-0.00612572
4.18136	1.26594	-3.18676
3.15228	1.6502	1.95185
3.32002	0.693445	0.916578
4.31506	0.849326	8.60714
4.43331	0.622994	-0.140989
2.84579	0.862121	18.376
3.59355	1.08363	0.014407
2.89833	0.711841	-9.71218
4.10607	0.622809	-5.94102
3.38534	1.08218	-1.41743
3.76391	0.844616	0.380826
3.62075	1.12285	-9.44169
2.97925	1.28989	-1.51824
3.70482	1.07695	-0.469954
3.66233	0.769051	0.152212
3.3926	0.965863	-1.24582
3.33644	1.40989	-0.670831
2.81611	1.2193	-2.31749
3.63505	1.08589	0.883478
3.2966	0.860565	0.0857723
3.80899	0.507289	-65.964
3.77701	0.78151	-7.8912
3.02542	1.11485	2.22961
3.88093	0.708046	-2.74024
3.47671	1.02994	-0.329328
2.57803	1.04423	-7.10174
3.60835	1.20074	21.9146
2.78782	0.930119	0.867422
3.65635	1.7553	0.0212692
3.92295	1.10068	-2.31295
3.25357	0.938113	0.162495
3.36625	0.970651	-135.386
3.28119	0.939654	0.000570504
2.75664	0.886763	0.355318
3.12925	0.861102	-0.622238
3.35857	1.35674	1.05371
4.37289	1.64122	0.790148
2.89775	0.719728	-0.307142
4.41796	0.862896	-0.455063
3.31771	0.867094	0.992144
3.32935	0.913235	2.20773
3.26276	0.635198	1.35269
3.80174	0.986059	-1.47189
3.60239	0.606452	0.0764553
4.10006	0.808547	0.0101579
3.42162	0.784718	-0.590254
3.38355	1.05774	-1.06587
3.61486	0.553249	0.852773
4.29283	0.915407	-1.76645
3.60437	0.80464	-0.273013
4.24725	0.673675	0.0211543
2.88649	0.961426	0.0436461
3.35383	0.851183	-1.62543
3.7819	1.35594	1.69261
4.01866	1.12588	3.14859
3.18342	1.45141	-0.131914
4.18518	1.35067	1.87321
3.57276	0.758328	2.96633
3.57514	1.00652	-0.855532
3.99548	0.755103	-0.365975
3.91218	0.916559	-0.664855
3.48227	0.763977	0.0957792
3.96156	1.83037	-0.205505
3.58839	1.50582	-1.4598
3.48488	1.14936	0.932661
3.35859	0.781218	-0.155994
3.60543	0.854855	-4.34434
3.24022	0.95167	54.7885
3.39629	1.42456	-0.21506
3.95464	0.937605	-0.107213
3.58442	1.04726	3.32797
3.85002	0.857382	-0.113752
4.02229	0.684213	2.54466
3.11359	0.808197	14.1967
3.48426	0.744158	16.8292
3.29733	1.21841	0.583603
2.9359	0.776302	0.466057
3.34944	1.31635	0.0452874
2.79554	1.66235	-0.299463
3.24832	0.750584	4.01549
3.02113	1.31854	-11.4306
3.97335	0.501439	1.7246
2.83289	0.75528	-0.847355
4.04511	1.18459	-0.96823
3.80956	0.700591	0.967221
3.91992	1.14669	-0.594916
2.8202	1.22122	2.51997
2.88175	1.31871	1.90588
3.6851	1.26129	-1.47255
4.05699	1.1088	3.6293
3.07071	0.874655	-1.67203
4.66135	1.12438	-0.00691362
4.45032	1.12268	-5.69842
4.01602	1.35834	-18.562
3.60101	0.994591	6.99908
3.24558	1.03161	-1.30222
2.72031	0.666457	-0.0890665
3.95921	1.33503	-0.471482
3.55299	1.04608	0.12383
3.24878	0.803222	0.263789
4.20754	1.36631	0.881313
3.70354	1.22222	-2.37962
3.9582	0.987599	-4.21877
4.0958	1.39611	-8.70421
3.68417	0.989543	-0.346223
3.75042	0.889317	4.01707
3.16391	0.87262	-0.337907
3.75369	1.0255	-0.214095
3.25547	1.58056	-2.33994
3.52414	0.955939	2.87874
3.15058	1.61115	4.67898
2.36394	1.11846	-0.0174109
3.05124	2.06687	1.86039
4.00054	1.83112	-2.80276
3.50556	1.00927	-0.850197
2.94345	1.31177	-0.579898
4.03911	0.758176	7.60906
3.41186	0.735861	-6.11507
3.97774	0.840588	-1.33719
2.8886	1.60277	0.196349
3.38683	1.23074	-0.800134
2.84213	1.01954	1.37848
3.32354	1.29283	0.279124
3.70843	0.604685	1.9438
3.64807	0.868616	-2.99263
2.28173	0.506851	0.0212742
3.56415	1.10677	2.42509
3.72921	0.919179	-1.12396
3.51879	0.790467	6.99503
3.58842	1.57639	5.14251
3.8097	0.932842	-0.223786
3.45404	0.763793	-1.62345
3.50913	1.06909	-0.360558
3.30616	1.14651	0.79478
3.96573	1.07604	-67.7024
3.82774	0.541503	0.0339627
3.59833	0.734653	-0.401447
4.42193	1.41296	0.0680438
2.42273	0.897283	-0.688644
3.84845	0.744598	0.667374
3.28783	1.18686	-0.834211
3.89465	1.37466	2.12872
3.23964	1.34461	0.681682
3.2839	0.849833	1.78231
3.4403	0.840116	2.96984
4.16923	0.940156	0.774929
3.36724	0.716782	2.27919
2.69172	0.78851	-0.973381
3.89014	0.832195	-0.834806
3.39258	1.64072	10.0865
3.11774	1.03577	-0.980078
4.00951	1.02849	-0.958574
3.03364	0.567338	-9.57725
2.67756	0.699949	0.632013
3.8718	1.68282	-1.67978
3.17181	0.916388	-0.518554
3.95442	1.03347	-2.20731
3.51449	0.68238	-0.653371
3.42448	0.854818	-0.470951
3.52761	1.42931	-0.180219
3.11271	1.56146	0.457405
3.80883	1.15841	-0.640403
3.40681	1.2537	-3.8278
3.27323	1.06343	0.542997
3.2246	1.79111	0.940081
4.02774	1.81132	0.827129
3.87977	0.869489	4.96114
2.68206	0.802051	-2.30382
3.67988	1.07647	-21.3688
3.56671	0.53384	0.3509
2.9826	1.02874	-2.09905
3.10389	1.27088	-0.0793317
2.69504	0.781815	0.256343
3.20194	0.651131	0.064019
3.42756	1.03738	-0.394028
3.52302	1.34944	-0.573728
3.37032	0.728578	7.03529
3.37238	1.24934	0.172781
3.16851	1.19834	39.0928
3.40576	1.42069	-0.748377
3.91776	0.484144	10.1288
3.03993	0.747479	0.135889
3.73057	0.542478	1.82197
3.63423	0.915411	-3.52127
4.04936	0.416504	-3.11154
3.5046	0.842734	-8.02863
3.47356	1.00982	4.33271
3.51504	0.578897	0.391302
4.36265	0.846295	0.113642
3.30585	1.03654	-0.20446
2.97197	0.866572	-1.25016
3.66746	0.45813	-43.503
3.53315	0.893145	0.0389443
3.71973	1.35205	-17.1939
2.22925	0.962033	0.98824
4.03742	1.15603	-3.30834
3.72124	1.1672	-3.73341
2.86596	1.10034	-0.487944
3.60459	0.695576	0.82107
3.34993	1.27716	-0.316791
3.82328	1.11643	0.749178
3.06726	1.03243	0.791511
4.11529	0.710791	-4.06571
4.00396	0.951452	-2.19045
3.54479	0.760279	-3.58981
2.85786	0.77002	0.124284
3.18821	0.723709	-0.120052
3.23018	1.16088	-1.23747
3.7459	1.38299	-0.794685
3.91654	0.844809	-2.08994
3.96868	0.548412	-0.965507
3.77344	0.905308	-0.163118
2.60712	1.91475	0.303863
3.20364	0.704163	-0.685684
3.45564	0.489388	-2.60458
3.92819	0.702602	0.962819
3.88601	1.07392	0.316268
2.71037	1.38559	1.42402
3.01688	1.34024	-0.364491
3.44658	0.833884	0.313291
3.88304	0.999929	1.89262
3.48271	1.29515	-0.679431
3.74818	0.902937	-4.32344
3.15518	1.48703	0.909909
2.70759	0.442966	0.580281
3.46093	0.913316	-0.312754
3.67575	1.2457	-0.204056
4.0579	0.314545	-4.80198
4.03275	0.404708	-2.35434
3.67985	0.802055	-1.53365
3.96107	1.30376	-0.135895
3.26887	1.43892	1.38685
3.25004	0.605163	0.0189635
4.00381	1.28281	-0.699115
3.55271	0.534602	0.166403
3.81071	1.19406	-35.9629
3.7831	1.00056	0.502466
2.82411	1.10645	2.52227
4.13964	1.02441	0.46594
2.62971	1.18372	-0.675662
4.2918	0.758401	-66.365
3.52577	1.1683	0.522985
2.79592	0.688658	1.2288
4.1211	1.21874	-1.34795
4.09611	0.723664	-0.616995
3.03425	0.929513	-0.644232
2.86662	0.99555	-3.11316
4.02387	1.28473	0.208784
3.87151	0.561525	-1.39637
3.88172	0.95698	0.725999
3.43001	1.34244	1.10473
3.73618	1.347	0.597518
