Uniform	Exponential	Cauchy
3.61777	1.09775	-0.256629
3.28585	1.10293	-0.842583
3.47035	0.958749	-2.373
3.32104	0.960323	1.33202
3.41968	0.985888	-0.20493
3.22588	0.995119	2.43813
3.36746	1.0374	-39.3487
3.46666	0.976853	-0.920443
3.65919	0.957797	1.93241
3.63406	0.95066	1.18162
3.50204	1.16506	-1.38896
3.51261	0.950675	0.177468
3.36226	0.872388	1.00845
3.61773	1.08907	-0.246252
3.72181	1.12275	-1.44826
3.47756	0.926911	-1.49045
3.39954	0.85586	-1.28967
3.8244	0.934988	-0.095025
3.29313	0.896634	-2.10076
3.62441	1.05142	-0.21617
3.3738	0.958037	-0.127854
3.46227	1.11079	0.776628
3.46638	1.00123	0.031182
3.26067	0.866328	0.711747
3.67345	1.12401	0.886659
3.45316	1.07005	-1.09969
3.50273	0.860758	-2.65159
3.49161	0.959434	-4.54586
3.63276	1.13838	2.81643
3.55851	1.01347	0.964714
3.55293	0.902921	-0.124343
3.66682	1.13292	0.313576
3.2393	1.17645	-0.827865
3.51917	1.09458	7.48162
3.52872	0.970824	-2.6909
3.51081	1.10229	4.02997
3.52948	1.0689	0.441365
3.49946	0.854974	-0.25187
3.45746	0.979751	-0.165918
3.32825	1.03406	0.980911
3.4625	1.06342	-0.0500495
3.57625	0.955274	0.114821
3.61066	0.974776	-0.34786
3.57452	0.963442	-0.202775
3.61357	1.01004	0.88515
3.56363	0.930165	-2.91238
3.54705	0.738198	8.32245
3.63216	0.878609	1.50371
3.57694	1.01353	-1.72355
3.56377	0.965231	353.816
3.5107	0.846722	-1.01427
3.68382	1.12863	1.0315
3.31935	1.06133	-1.01427
3.28469	0.811554	0.772554
3.52495	0.868471	-0.914125
3.42243	1.26001	-9.50519
3.42458	1.03642	1.20731
3.46541	0.985517	2.88659
3.52272	1.09839	40.1084
3.63908	1.04119	-0.355727
3.5196	1.06322	-3.07342
3.24926	1.08149	0.217346
3.70376	0.908542	-27.5046
3.2794	0.942841	-0.611464
3.47315	1.03173	3.31802
3.44594	0.976647	0.86039
3.50958	1.1344	-4.41331
3.60885	0.996693	-1.94874
3.55721	0.968733	-0.303591
3.52281	1.02295	-0.738221
3.40667	0.964425	-0.167293
3.67781	0.904386	3.21618
3.31199	1.0228	1.95865
3.51627	1.02266	-0.309735
3.51845	0.976335	2.32825
3.57684	1.16591	1.01975
3.45516	1.24367	0.55986
3.40367	1.01456	0.370676
3.54693	0.85848	-36.3685
3.72288	1.1198	-0.644445
3.57594	1.1794	-0.412695
3.27646	1.09498	0.0531422
3.5243	1.0795	0.0813842
3.81703	1.08034	1.78558
3.60448	1.15828	6.78146
3.4552	0.96554	-2.32518
3.73538	1.09475	-0.917957
3.36445	1.03695	-0.64224
3.54749	1.07215	0.820512
3.48699	0.934939	-0.489094
3.60148	1.01803	1.40214
3.54698	1.20513	2.71269
3.38039	0.938324	0.680575
3.51607	1.04011	0.26282
3.31611	0.918424	19.7237
3.53933	1.08817	0.52445
3.43693	0.930316	0.336842
3.31808	0.762728	-0.0882532
3.52351	0.925085	2.08934
3.40913	1.00766	0.83627
3.58659	0.954982	0.800813
3.33867	1.00913	-0.631994
3.43026	0.955185	0.0204575
3.49174	1.24818	-1.61584
3.6407	1.01196	1.11304
3.67714	0.867334	1.98349
3.4409	0.921753	-0.741387
3.48032	0.847039	-0.394019
3.47763	0.933414	2.17936
3.6556	0.990579	-0.476553
3.45794	1.11812	-9.99251
3.72182	0.882227	-2.16174
3.52784	1.11609	0.509596
3.6644	1.09784	-2.30214
3.73711	1.03342	-0.347306
3.65944	0.992306	-0.900724
3.70941	0.838551	1.16276
3.77437	1.04209	2.01249
3.68826	0.979027	0.768427
3.41236	1.06625	-0.0615602
3.65455	0.790593	-1.9467
3.55659	1.03839	1.95439
3.5127	1.01075	-1.08423
3.48314	0.962365	-3.56098
3.51785	0.863096	2.39859
3.70016	0.940338	-0.734762
3.61752	1.21057	5.35015
3.63361	1.00074	1.67989
3.50688	1.0075	0.101987
3.4188	1.07448	0.0554953
3.39754	1.02108	2.22567
3.41972	1.07795	-0.681403
3.57562	0.969585	0.400231
3.23671	1.09297	-0.811139
3.5755	1.0602	-3.32079
3.47616	0.995324	1.11406
3.72159	1.14	-1.61471
3.19444	1.02802	0.686322
3.64117	0.906909	0.279237
3.54112	1.18154	-3.71898
3.32706	0.968207	-2.3004
3.31536	1.12184	2.08946
3.47987	1.10792	0.627053
3.66208	0.97888	0.351733
3.7851	1.15461	1.23565
3.47333	0.961578	0.48006
3.38127	0.928318	-0.198925
3.37306	0.96691	6.57451
3.50115	0.973532	1.79063
3.30222	0.966147	-0.873874
3.46874	0.961879	0.359417
3.68405	1.14669	-0.877389
3.41052	1.20255	19.1254
3.28792	0.998187	0.0273518
3.59028	1.02201	-0.957656
3.42325	1.05472	0.575021
3.35269	1.05636	1.57514
3.48342	1.00587	1.48669
3.46132	0.988043	0.272075
3.27268	0.863689	-0.456351
3.14289	0.845409	-0.113453
3.48762	0.859675	2.1148
3.65015	1.00627	0.884547
3.43781	0.989344	-0.443978
3.63155	1.08656	0.608392
3.47852	0.984088	2.04233
3.59672	1.05579	-1.78897
3.49194	1.00135	0.975758
3.54248	0.908501	-7.72881
3.29129	0.987144	4.05029
3.30514	0.981467	32.4127
3.68573	1.01734	0.524278
3.38005	0.85328	-1.11243
3.43206	1.02927	1.117
3.50087	0.91188	0.0246349
3.51275	1.05748	-5.96088
3.29629	0.997458	-3.05446
3.6678	1.17484	0.86897
3.54286	0.941018	0.344939
3.6215	1.05775	1.47731
3.50846	0.926064	0.140919
3.43318	1.10969	-2.27688
3.58158	1.08197	-1.39352
3.46462	0.844489	-1.52931
3.65756	0.923733	-0.0930535
3.64476	0.93206	-0.153971
3.55335	1.02285	-0.160679
3.47586	1.07224	0.24081
3.09866	0.971321	0.199728
3.51342	0.936736	-2.17717
3.55168	0.867058	-0.186956
3.4155	0.91484	0.66799
3.51349	1.11508	-1.32537
3.29537	1.02418	1.81597
3.51629	1.04133	3.78022
3.5247	1.16686	2.97085
3.38592	1.04169	-0.521243
3.57263	1.03961	0.190217
3.23032	0.863648	-0.174214
3.52968	1.25043	-4.34663
3.3811	1.07172	-1.30933
3.30338	1.02198	-1.24908
3.61642	0.775911	-1.11844
3.586	0.981613	-0.0550761
3.81873	1.00785	1.10423
3.78297	0.872285	-2.9428
3.6224	0.956407	-2.30592
3.30388	1.12203	1.19244
3.63115	1.06861	-7.85742
3.70615	0.82254	1.03685
3.63694	1.00218	0.26838
3.74499	1.07307	3.80167
3.24688	1.10281	-2.5012
3.77109	1.04333	-4.47352
3.37611	0.983099	-0.956583
3.58141	0.943462	-1.0631
3.24021	0.987939	0.291625
3.36594	1.08462	0.354218
3.5812	1.04277	-3.29858
3.55739	0.845961	0.0475326
3.53752	0.965968	1.10166
3.37841	0.983801	-0.339116
3.51861	1.04302	2.40449
3.2445	1.0399	-0.380407
3.22087	0.97503	1.13719
3.51916	1.25649	-1.57698
3.62236	0.915893	11.3354
3.5308	1.1216	-0.330207
3.61951	0.838366	0.253794
3.34947	0.929694	0.996379
3.5198	0.85479	-0.155532
3.43471	0.872524	-18.4437
3.63007	0.944708	-0.309816
3.45391	0.874019	-13.2243
3.23128	1.01954	1.77285
3.63415	0.890043	-0.0645521
3.55575	0.944139	0.039513
3.59856	0.92051	0.54721
3.48424	1.01879	1.21979
3.45153	1.04568	-0.717809
3.25555	1.0266	0.277144
3.31553	0.942394	-1.92099
3.5825	1.03997	0.0453191
3.78537	0.991323	-0.0381908
3.64371	0.9033	0.517326
3.55426	1.05584	1.97068
3.67124	1.06342	-6.85351
3.32901	1.12484	-0.0237005
3.38041	1.09007	-0.857584
3.59032	0.996791	3.10923
3.53836	0.988754	24.7976
3.51711	0.841126	0.177698
3.64404	0.919845	-0.464066
3.4823	0.992291	-1.24671
3.34295	0.955325	-1.16027
3.44061	1.0982	3.11559
3.27583	0.979969	5.74099
3.5174	1.15649	1.21914
3.5612	1.06225	0.403748
3.47063	0.973747	-5.62853
3.6874	1.00658	1.76181
3.38642	1.00132	-0.0849147
3.49073	0.94861	0.304813
3.48212	0.897497	133.079
3.37189	1.20881	-1.93309
3.57866	1.16081	0.0665262
3.55372	0.994198	1.58298
3.26776	0.993287	0.303431
3.50927	0.962225	1.02899
3.58744	0.85642	1.94394
3.48953	1.15834	-15.4623
3.68274	1.0322	5.48397
3.50649	0.986606	17.747
3.46686	0.998796	-0.00783984
3.6275	0.886855	-0.709726
3.4111	1.08585	0.981313
3.31302	1.07883	-0.513291
3.43036	0.963411	2.3475
3.53044	0.908115	-0.655109
3.44423	1.11144	-0.394944
3.55249	1.06693	0.328268
3.53182	1.34921	-3.63783
3.64956	1.07326	-27.0041
3.26216	0.964698	1.17285
3.31102	0.885091	1.34502
3.41968	1.04356	0.269838
3.63136	1.0148	0.473124
3.50823	1.11652	10.4708
3.37285	1.02341	-0.622675
3.60481	0.872921	-1.11728
3.46713	1.10148	0.308406
3.34782	0.923235	2.07503
3.3439	0.891066	-0.372336
3.58277	0.906028	3.29619
3.42578	1.02142	1.94982
3.25171	1.0693	0.218418
3.55396	0.986212	-0.529512
3.75096	0.874451	-0.189286
3.46046	1.03727	-0.622646
3.34479	1.08984	0.351347
3.77796	0.947033	0.492837
3.46143	1.00567	0.788328
3.37973	0.919982	-1.70445
3.51054	0.889278	-1.73114
3.56715	0.822669	-0.553984
3.74989	1.12037	1.36734
3.57385	0.904832	2.08387
3.44223	1.07222	-0.973078
3.38066	0.978166	-2.00467
3.73154	0.973126	2.6229
3.6368	1.15559	4.87331
3.43112	0.985156	0.502155
3.30818	1.08164	0.155693
3.45442	1.00083	-0.998668
3.62473	1.05042	-1.81222
3.38253	1.00035	-1.03511
3.52427	0.912409	-1.25792
3.35081	0.959872	1.08784
3.49133	1.09704	-3.4496
3.55026	0.988125	-0.298005
3.66502	0.917835	0.901036
3.37739	0.92362	0.289695
3.6409	0.859147	1.7047
3.28011	1.10281	-0.148799
3.56763	1.0259	-0.947816
3.53472	1.11525	-0.405218
3.58966	0.867024	1.3304
3.55304	0.837324	-0.337223
3.51359	1.08345	3.98288
3.60666	0.898419	-1.86955
3.72589	0.934261	0.879101
3.66852	0.976829	-0.842186
3.56603	1.0951	2.51414
3.3605	0.865561	-0.479495
3.50961	1.0698	0.576491
3.30894	0.990967	-2.19629
3.44181	1.2533	-1.09269
3.54816	0.923677	-0.22477
3.55241	1.1837	1.00101
3.47545	1.03196	0.226198
3.70923	1.11779	-0.275482
3.59934	1.18443	-0.321808
3.26797	1.08805	0.92421
3.73599	0.96454	0.936594
3.4516	1.07873	-2.14778
3.39713	0.957814	-17.4168
3.534	1.12244	-1.06186
3.47608	0.956735	0.360726
3.53762	0.935572	-0.181558
3.27664	0.963765	1.22599
3.45619	0.967032	25.3431
3.44307	1.01159	1.7552
3.38908	1.02555	-6.50277
3.48747	0.879465	-1.40938
3.42475	1.02001	-2.20185
3.82437	0.957801	9.92381
3.38643	0.932575	1.7776
3.61041	0.948054	-1.23771
3.5542	0.995375	1.11686
3.55037	0.8724	0.446808
3.35296	1.15002	-31.8762
3.41919	1.19417	-1.54616
3.59713	1.1084	0.356855
3.26262	0.987755	-0.901398
3.50817	0.908412	-0.627296
3.47779	0.884287	-1.62981
3.32229	0.962874	-1.20417
3.53794	0.948028	-6.40458
3.38093	1.0373	2.66273
3.364	1.12979	-14.2928
3.548	1.12774	2.66558
3.40904	0.999427	18.0441
3.27311	1.02461	0.918075
3.40974	0.982661	-14.5603
3.32116	0.825359	6.18541
3.42235	0.898539	-0.373858
3.56424	1.03849	3.77217
3.49902	1.12528	-0.349733
3.48271	0.975073	1.35261
3.72354	1.02947	0.652813
3.59792	0.91628	4.59101
3.31378	0.867754	3.54469
3.5601	0.874104	0.100324
3.41154	0.943457	-1.66546
3.34044	1.1498	-3.46661
3.46865	1.05668	0.140933
3.47733	0.94323	-0.189823
3.85156	1.0294	-0.725373
3.55246	0.947593	-0.803789
3.32491	1.05475	1.36223
3.37329	0.854725	0.0705655
3.53774	1.13369	0.29728
3.01416	1.07066	0.564609
3.37451	1.02485	-27.3837
3.56899	0.910855	-0.921555
3.34613	0.9552	1.01539
3.54463	1.06163	0.300222
3.38464	1.09937	0.35386
3.57422	1.00093	0.120608
3.56852	1.03157	2.70353
3.50608	0.983878	1.24021
3.24354	0.950654	-0.92421
3.4744	1.02893	-1.55498
3.4679	0.921926	2.68524
3.43343	0.956292	0.899335
3.29814	1.1082	0.636339
3.78819	0.942636	0.125191
3.54597	1.02085	0.513269
3.48002	0.823551	6.447
3.3742	0.913892	-8.82675
3.33641	0.951823	-0.154275
3.51348	1.13704	0.816478
3.62003	0.839126	0.310825
3.31951	0.825889	-0.0244402
3.51304	0.950429	0.165848
3.55402	1.05172	0.0402326
3.39811	0.961562	-0.185118
3.41084	0.862465	-0.344179
3.49878	0.967663	-0.0960955
3.52176	0.840403	1.18028
3.4671	1.24901	-0.403019
3.41521	0.963415	0.387516
3.60791	1.04524	-1.15086
3.31391	1.08714	-1.66401
3.65414	1.04299	0.385398
3.39614	1.14246	-1.57238
3.30901	0.907781	-1.19928
3.50842	1.2111	0.933545
3.59616	0.894433	-2.2952
3.25554	1.08725	-0.133878
3.56016	1.02356	-1.19761
3.50766	1.04003	0.405073
3.235	0.93374	0.673435
3.30172	0.829349	2.5822
3.34934	0.901727	0.97328
3.42853	0.884531	-1.30125
3.5631	1.03684	-0.753756
3.33436	0.899423	0.603524
3.58044	1.0513	-11.3088
3.72984	1.1241	-0.544907
3.61023	0.937933	-0.0404541
3.53684	0.951258	-1.15879
3.29584	1.00437	-0.363209
3.61735	0.948449	0.549636
3.36183	1.04375	-2.25047
3.5168	1.03898	-1.24953
3.67582	0.986575	2.86978
3.46735	0.976344	-0.657499
3.64978	0.957828	1.37053
3.18525	0.957297	-9.98833
3.50567	1.02093	3.3669
3.45916	1.05221	-4.14319
3.30602	1.11294	1.79603
3.4652	1.01807	1.38406
3.6511	0.994217	-0.812551
3.35735	1.06805	3.46668
3.56979	0.868464	4.41166
3.57015	0.944918	-0.274785
3.2824	1.14576	-3.69822
3.38424	0.905166	46.5367
3.78901	1.22987	-0.375432
3.59316	1.01803	0.947792
3.53824	1.07418	0.694072
3.4733	0.855993	-0.330933
3.35654	0.966139	-0.878243
3.34728	0.949547	-5.48905
3.6695	1.18333	-1.46699
3.49406	1.23808	-0.0836583
3.72181	0.990956	-13.7175
3.59764	1.04003	-3.7039
3.5539	1.01906	1.2373
3.58921	1.07678	-3.48655
3.51855	0.966757	1.9449
3.42616	0.937211	3.28071
3.27197	1.02218	10.5691
3.51446	0.896957	0.120776
3.24923	1.31124	-0.107856
3.56926	0.839596	1.564
3.58509	0.909958	-1.0076
3.47185	1.1777	0.829206
3.36676	1.07206	1.38532
3.66938	1.05845	-1.64595
3.45606	0.968428	0.580142
3.42705	0.960907	7.78723
3.39417	1.02576	21.4227
3.58074	1.06337	-0.104393
3.553	0.975687	3.89609
3.4513	0.965522	-0.295728
3.52285	0.974236	0.0167387
3.22013	0.799025	-1.03937
3.6271	0.98439	-2.91975
3.37871	1.00426	0.657746
3.47998	0.933736	-0.993757
3.40335	0.977926	-1.12475
3.35487	0.969402	0.561244
3.46941	0.769891	-5.75235
3.70573	0.995747	-4.01858
3.55774	0.980719	-3.16505
3.53553	1.17596	0.0420829
3.61922	1.03837	-1.05641
3.78099	1.02155	-0.406594
3.40166	1.03101	-0.255869
3.48409	0.939784	1.14576
3.60654	0.976124	3.14158
3.44607	1.07336	-37.2494
3.1314	0.883647	1.13697
3.36095	0.976348	1.592
3.36696	1.04305	-1.73658
3.60114	0.8783	-40.305
3.65622	0.881442	3.87781
3.47833	0.815847	-2.55024
3.43634	0.998597	-0.957362
3.579	0.923202	3.54307
3.77205	0.96626	-1.22856
3.52442	1.03521	0.218062
3.55285	0.910415	0.432078
3.38074	1.07301	-4.87268
3.61456	1.03425	0.156672
3.49582	1.0401	0.704621
3.20873	1.08059	2.01572
3.41499	0.904766	3.41696
3.58227	1.10968	0.0744749
3.57875	1.02357	-2.59297
3.7923	1.03084	-0.271877
3.48137	1.13196	-0.39941
3.37013	1.00479	-0.142053
3.46984	0.941997	-4.38541
3.3109	1.07589	0.489305
3.73873	0.98927	6.4356
3.35443	0.891368	-10.7876
3.47701	1.22509	0.136482
3.38535	0.749119	-0.0196746
3.29886	0.866168	-0.0064123
3.3695	1.08181	10.5873
3.49117	0.974967	-0.482499
3.70654	0.815481	-83.6916
3.43625	0.968597	1.41629
3.3669	0.902397	23.3107
3.46915	0.898023	-0.588496
3.64489	0.991512	-0.693608
3.7045	1.09013	0.123706
3.39766	1.10075	0.465658
3.16883	1.0844	-1.72856
3.45312	1.12444	3.26079
3.30012	0.843925	-0.910454
3.50834	0.96786	0.0397619
3.42672	1.07761	-0.858334
3.60309	1.32915	0.0491511
3.36421	0.935478	0.0662393
3.69136	0.957227	-1.98793
3.41887	0.940115	82.8283
3.59734	1.05697	-0.722255
3.41273	1.01481	1.31536
3.68025	1.06051	0.207656
3.74569	0.902956	1.72833
3.59584	1.10605	1.17661
3.43598	0.951062	0.00190782
3.53068	1.13024	0.026116
3.53122	1.15595	-1.44883
3.5487	0.885508	3.93707
3.45782	1.01543	-0.128141
3.52748	1.08779	18.8024
3.52751	1.15079	-2.31063
3.5254	0.923188	0.592907
3.5454	0.998907	-0.342489
3.4587	1.03743	0.184896
3.46482	1.08293	-0.465027
3.63116	0.913785	-0.655045
3.55996	0.990826	2.03502
3.54699	1.15263	-32.4179
3.58815	1.08689	-0.510796
3.70113	0.871729	0.490421
3.58926	1.04411	8.88802
3.82922	0.974264	-1.59938
3.62075	0.941665	-1.42703
3.56296	1.11588	1.53581
3.65234	0.902957	-0.963012
3.87468	0.887808	-0.901867
3.64534	1.0407	-0.816933
3.30839	0.97545	-0.0301337
3.6673	1.29312	-1.39838
3.33273	1.01841	-0.566404
3.4935	1.06695	12.316
3.16456	0.807387	7.85599
3.77253	1.05104	-11.0795
3.20036	0.964398	0.134368
3.38397	0.943672	-0.780939
3.60552	0.974845	0.238475
3.74217	0.85351	0.650452
3.25038	1.00476	0.0229877
3.75045	1.03988	-0.674524
3.7947	0.883095	0.688163
3.53645	1.04355	0.100522
3.51083	0.88237	-3.45013
3.44953	0.838508	0.566
3.39894	1.3058	-4.68443
3.37736	0.943446	5.96863
3.23618	0.89792	-6.73794
3.38935	0.854796	-0.755828
3.61458	1.15485	0.00639649
3.34047	1.13485	1.14699
3.4111	1.03282	1.27817
3.4697	1.01334	-0.121721
3.59644	1.14401	-0.0361825
3.35338	0.991386	0.655344
3.52724	0.945305	0.114207
3.52404	0.812967	1.58625
3.33014	1.11568	-0.648948
3.39157	1.0486	0.29856
3.27376	0.916112	0.721241
3.40416	0.924721	-1.88364
3.68851	1.05382	0.104034
3.26204	1.16789	38.2785
3.88221	0.989648	-2.85718
3.64819	1.09581	-4.63217
3.51258	1.0353	5.94212
3.5657	1.01422	-0.816424
3.61639	0.883518	0.123977
3.27235	0.870549	0.00529271
3.3579	0.963469	4.68762
3.37878	0.980941	1.40333
3.54777	1.05625	-0.493627
3.62729	0.995098	0.648373
3.7968	0.981839	0.167587
3.4442	1.04463	-0.296764
3.45718	1.09216	0.127147
3.55952	1.01593	0.815105
3.61715	1.1099	-2.56083
3.71324	1.08688	3.05405
3.45332	1.17408	0.736182
3.51862	0.999966	-1.05193
3.50821	1.24983	-0.918338
3.52841	1.04298	-2.43699
3.59868	1.06324	-5.19683
3.85081	0.949236	1.99053
3.67441	1.03664	-0.573702
3.48787	0.957288	0.794818
3.43372	0.935049	65.4149
3.41949	1.18166	0.306807
3.26743	0.99903	-1.20321
3.48232	0.917002	1.54295
3.73958	0.97719	1.48485
3.39348	0.989662	-11.0985
3.5773	0.95988	7.2049
3.59469	0.816055	-3.33008
3.53025	1.08271	-5.16704
3.44346	1.07727	-0.246895
3.42329	0.906314	-4.70076
3.45346	0.923366	0.199672
3.71469	1.11045	-1.22211
3.43728	1.07	-2.22628
3.68489	1.1143	0.293685
3.53019	0.988123	-0.139749
3.46956	1.074	0.358109
3.42481	1.24032	-0.879642
3.26388	1.01723	0.0230466
3.5218	0.898737	-1.1326
3.31308	1.04632	0.480095
3.40291	0.909349	0.230806
3.36781	0.9869	-0.722921
3.50834	1.09641	1.10349
3.5709	1.04809	1.0357
3.80109	1.08286	-1.29185
3.70571	0.88084	-0.449668
3.37683	0.994986	0.816203
3.52424	1.13624	0.879957
3.67865	0.954844	-0.224654
3.78654	1.1561	0.0958838
3.40172	1.03321	-0.259824
3.48134	0.960662	0.374848
3.42374	0.83648	-0.375322
3.66105	1.04773	-7.24439
3.57278	1.11023	-5.1519
3.81244	0.915125	2.72535
3.59507	1.1655	-3.19908
3.69774	0.863933	-0.720084
3.61079	1.09199	0.838873
3.53922	0.889345	-0.86844
3.49692	0.977258	2.30051
3.63335	0.940779	8.10283
3.66194	1.10561	-14.2552
3.66919	1.00352	0.12896
3.57792	0.952398	-2.10883
3.48877	0.87859	1.06844
3.36128	0.92023	6.91342
3.56564	1.21919	-1.19547
3.49444	0.97139	-0.212911
3.69078	0.984069	4.9724
3.65611	0.903525	-0.916105
3.59385	1.04266	2.39866
3.57906	1.04973	-5.29184
3.54033	1.14239	1.0429
3.5297	1.1419	31.9927
3.48413	1.06334	-4.37077
3.45477	0.976552	0.591753
3.31797	0.98826	-2.50958
3.31616	1.02044	0.666052
3.55233	0.958429	2.91108
3.58561	1.19444	-1.46849
3.56714	1.1035	8.82508
3.19696	1.15566	1.29871
3.36844	0.864267	0.0841454
3.25423	1.0358	1.07026
3.44575	0.821051	0.267479
3.31975	1.06092	-1.55264
3.61393	0.993098	0.634041
3.20716	1.31545	0.444388
3.48689	0.943979	-0.881189
3.53016	0.968543	0.997535
3.56842	0.923671	-0.434873
3.45828	1.04753	0.900386
3.45914	0.885254	-2.30446
3.50714	0.891946	3.35541
3.46632	1.14999	1.94059
3.44115	0.910764	-0.288696
3.41719	0.911403	0.282235
3.49247	1.05818	4.38628
3.51407	1.07192	-0.2057
3.45092	0.843415	-1.31227
3.43337	1.13786	1.70987
3.45515	1.21118	-1.17846
3.6586	0.961903	1.06332
3.4663	0.960901	0.372612
3.40071	1.03586	-1.76739
3.63114	1.13582	3.58228
3.39766	0.93272	0.361794
3.44229	1.00377	0.270343
3.64812	0.906286	-4.5276
3.47924	0.984471	-1.33728
3.17256	0.943042	-0.689658
3.66429	1.05769	-0.47628
3.25842	0.951902	0.176264
3.24362	0.924942	1.82146
3.33406	1.01722	4.19252
3.50426	0.878083	13.853
3.42974	0.934261	-0.713095
3.46369	1.11695	0.159661
3.12197	1.01699	0.0453193
3.26943	1.29279	-10.9699
3.27095	1.09568	-2.06288
3.62186	0.98742	1.62497
3.44909	0.976069	-3.76049
3.3843	1.11817	4.82229
3.47178	0.952826	0.589537
3.61995	0.98901	-0.461878
3.3301	1.01565	-2.39226
3.39653	1.0013	0.547205
3.38814	0.917528	-3.07411
3.82467	1.0636	5.12679
3.44609	1.06293	1.3046
3.39733	1.18695	-9.83893
3.28348	1.01655	3.15435
3.47306	1.00968	-0.703471
3.58526	0.968716	-0.500952
3.54692	0.872592	-23.1934
3.66658	0.858599	1.43781
3.37824	1.10418	-0.507315
3.45054	1.04571	-1.17053
3.54582	1.14494	-5.00566
3.56651	0.859867	-0.0127893
3.27628	0.854732	0.319191
3.37457	0.980381	-1.20927
3.49249	1.05828	-5.12653
3.73542	1.00651	0.569766
3.35477	1.10204	-0.342658
3.38288	0.996264	-2.47626
3.66794	1.01547	2.66975
3.66972	1.04228	-1.00801
3.5537	1.12832	1.64645
3.34574	1.11964	7.18718
3.388	0.87682	0.131306
3.54023	1.07389	1.44986
3.37925	0.968439	0.538201
3.40936	1.13239	0.203503
3.31384	1.01435	-0.501689
3.52212	0.941863	0.185197
3.37117	0.994734	0.651454
3.44707	1.0246	0.189159
3.46135	1.00638	-0.273847
3.46498	0.930004	0.456589
3.61433	1.05291	6.19098
3.7211	1.00722	-0.567022
3.20007	1.10622	-1.12083
3.29393	0.905085	-0.516696
3.68516	0.984661	-0.547483
3.39556	1.20216	-3.98485
3.48214	0.965596	0.0342645
3.18217	1.12141	0.565338
3.42336	0.967196	0.63638
3.74126	0.919121	-3.33912
3.44215	1.0066	-3.76406
3.68575	1.13882	1.41434
3.61989	1.03671	17.8549
3.42308	1.03225	-1.70558
3.55823	0.987489	7.71841
3.43108	1.18341	-0.0129761
3.56148	0.998261	-39.4946
3.41028	0.992647	0.167283
3.51522	0.918007	0.747572
3.59588	0.786339	1.25927
3.32253	0.86426	0.313531
3.20073	1.06013	-0.0201039
3.46047	0.976126	0.375516
3.52414	1.00085	-0.4609
3.44493	1.09057	0.0842615
3.4993	0.9642	1.69098
3.64283	0.947454	0.484011
3.46576	0.964351	-0.507339
3.54647	0.965687	-28.5891
3.39134	0.859081	1.34886
3.27559	0.964101	0.452319
3.63144	0.999055	-0.0709811
3.39841	1.09093	0.237034
3.5017	1.09633	-0.101881
3.71387	1.07253	0.541061
3.30352	1.00342	0.264049
3.26286	1.03355	1.86242
3.48	1.2938	-0.166258
3.33716	0.970955	-8.71494
3.59332	1.0154	-2.27219
3.58062	0.900005	1.91486
3.45273	1.07354	-25.4314
3.42761	0.99907	-0.283977
3.38567	1.04677	4.1033
3.50009	1.08422	-11.7153
3.48282	1.01124	1.15513
3.3847	0.985148	1.74166
3.46116	1.08047	-0.191555
3.43784	1.0015	0.376469
3.17731	0.847269	3.01245
3.56687	0.94615	-2.71494
3.5869	1.11037	-0.50937
3.26155	0.839963	-0.244379
3.53375	0.954457	0.347773
3.35088	0.755179	0.79173
3.2662	1.00204	13.424
3.63578	1.02896	0.678532
3.46592	0.816216	-0.655039
3.5993	0.937553	-0.0111727
3.58803	1.34043	428.454
3.37145	0.98479	1.46276
3.49956	1.07416	-0.0343888
3.47694	0.964532	-1.60941
3.6166	1.09249	1.06779
3.56939	1.04567	1.11476
3.57864	1.00731	0.200911
3.70682	0.808702	-0.0738048
3.46205	0.971998	-1.61814
3.44876	1.07822	4.13097
3.32291	1.24235	-1.93921
3.45613	1.01261	-0.473879
3.3725	1.10305	1.11945
3.3509	0.892315	-1.08586
3.42728	1.04357	-7.9488
3.64315	1.01756	0.999125
3.68834	0.904996	23.2427
3.55926	0.852922	-6.83485
3.3436	1.30249	-0.0564318
3.65532	0.898229	0.71524
3.59931	0.847613	0.480816
3.42597	0.907857	1.11989
3.28569	0.943275	-0.280273
3.6195	0.994773	-0.343931
3.34493	1.07159	-1.03328
3.6458	0.949355	24.3543
3.64788	1.01655	-2.37025
3.66473	0.841983	-0.17984
3.39906	1.06828	0.742995
3.76796	0.975195	-6.70395
3.57813	0.901295	-0.414984
3.61833	1.01551	-0.805226
3.47898	0.868801	-11.6211
3.63657	0.925402	-2.79473
3.39592	0.950424	1.63801
3.3758	0.988987	-0.532375
3.36991	0.865807	-0.775876
3.45025	0.869413	-1.42882
3.54584	0.858866	0.784089
3.28529	0.987334	1.91419
3.4553	1.05273	0.157542
3.48157	0.961075	2.53268
3.62741	1.09911	-34.7437
3.28715	0.88377	3.24576
3.79377	1.00715	1.95831
3.39686	0.918465	0.960789
3.59166	0.887162	0.307876
3.54926	0.824995	-1.84268
3.33308	0.997006	2.12583
3.5172	1.22805	-0.317087
3.59528	0.988218	-0.803346
3.53872	0.91719	0.306972
3.60202	1.05083	-5.15448
3.411	0.930886	-0.816203
3.5528	0.996957	-0.137765
3.62054	1.07294	-1.07687
3.32064	0.867069	-0.685229
3.70894	0.970027	2.26089
3.67752	0.959404	3.48952
3.47397	1.02919	-8.17363
3.51945	0.957672	-0.275747
3.43186	1.06342	0.218743
