Uniform	Exponential	Cauchy
4.09668	1.03352	0.374542
3.16545	0.875212	-0.385554
4.56651	0.524516	0.495645
3.03431	2.21284	5.94848
4.51143	0.382273	-0.0771585
2.12392	1.30232	-0.349539
3.79432	1.39821	-3.05451
2.57972	0.512191	1.31434
2.5187	0.938845	-0.655419
4.51588	0.743008	2.70237
3.66104	0.572711	-1.92358
4.83556	4.10797	-0.123248
2.66652	0.837598	-2.87008
3.90946	1.20508	1.53435
3.96785	0.874807	2.43547
2.88548	0.847479	0.946242
5.19219	1.79786	-2.02125
3.98551	1.54333	1.59037
3.32319	0.434688	1.37234
4.21586	0.982542	2.27401
2.44377	0.891683	0.0537585
4.41697	0.0416363	0.330939
1.87347	1.34046	11.4786
3.26068	0.652066	-2.50809
3.8163	1.75733	5.79369
2.73451	1.35037	-2.39209
3.65014	0.766129	7.98601
3.71235	1.65138	-0.483566
4.12541	0.864232	-0.429245
3.59019	0.389999	-0.978907
2.72282	1.49708	-0.770154
4.16824	1.30248	-1.59048
2.78202	1.51994	-0.98164
3.8035	0.513462	-0.461315
2.60283	1.24983	0.083835
2.96828	1.36038	0.0220838
4.19862	0.68711	1.65973
4.17192	0.457621	-2.1626
4.21967	0.866224	1.87613
3.48861	0.730822	0.12297
3.54861	0.956341	-0.0378157
2.25061	0.407774	-0.444194
1.79746	1.07712	-0.414276
4.6919	0.740311	0.46235
3.81705	0.064006	0.223338
1.65369	1.61789	4.42504
3.08689	0.0910693	-1.74697
3.3948	1.093	1.77647
5.02215	0.67534	0.517743
5.40204	1.30439	186.557
3.1624	0.144441	-0.476894
1.99835	2.82149	-3.4124
4.55351	1.55143	-5.04437
3.44046	1.28726	7.28275
4.37294	0.971071	1.27706
3.33704	0.844106	-0.249708
3.76446	0.675507	1.46312
2.66928	0.221303	0.26162
4.03884	1.86484	-0.456521
2.83784	0.901224	-11.1101
2.77213	1.10693	0.240323
4.18366	1.34448	11.6711
3.61608	0.758905	-0.423607
2.34013	0.82645	-2.61108
2.8605	0.45785	-1.5491
1.8861	2.08706	0.788222
3.30307	0.194729	1.84445
4.71305	0.345997	-0.54413
3.94796	1.10071	-0.110727
4.23545	2.17207	-1.20683
1.94429	0.151043	0.267623
3.81672	1.39995	0.729238
3.27225	0.657488	-0.0652835
1.61847	0.574198	-0.61989
3.58858	0.864321	-0.19902
2.88898	0.614798	-0.0763836
3.26225	0.13457	-0.218187
3.17748	0.176232	0.492012
4.18919	0.593448	-1.63657
3.59954	0.238114	0.547163
4.00734	2.30348	-1.44202
3.90044	0.625027	-1.55695
2.1863	0.659352	-6.73313
2.79838	0.734139	-0.171486
3.80146	1.88173	8.50163
5.37728	2.01879	-0.367798
5.09193	2.51835	-0.523385
4.39576	5.60861	-0.972748
2.43055	2.97581	-1.01153
4.34924	0.89599	1.41059
3.20073	1.13617	5.87608
2.34584	1.65392	-0.325688
3.6882	0.459623	0.702063
4.52528	0.628767	0.181677
3.6793	0.928686	1.86381
4.86663	1.03598	-0.201
3.54615	0.85028	1.62344
1.61261	3.14122	-0.71902
3.54049	1.41775	4.25033
2.31368	0.350649	-4.1907
3.47212	1.00299	1.27817
1.60576	0.654106	0.988954
3.38809	1.85109	-1.85938
4.0354	0.660041	0.392144
4.57943	1.02561	1.93612
3.10156	0.927111	1.44386
2.8211	0.669343	-0.193575
3.07281	1.2535	-0.386969
2.60895	0.582567	0.315672
3.2547	1.71606	0.886793
3.0159	0.898333	1.54759
4.22687	0.513694	-24.4736
3.6853	0.226421	-0.227431
3.96162	0.386264	8.53667
2.25829	1.6889	-0.556148
3.30161	1.13761	0.154754
3.85586	1.32449	0.287363
2.45772	0.466922	-0.805852
3.57647	3.2911	0.628233
3.24141	1.98056	0.535356
4.11234	0.163146	1.06312
3.73581	0.498897	1.75043
2.62988	0.60988	-0.472736
3.91599	1.46677	1.99175
1.91113	0.452764	1.37303
3.54129	0.975671	-0.117403
3.63766	0.460446	-0.464105
1.46682	1.03682	1.84913
2.6502	0.598691	2.60385
2.67225	0.880263	-3.93721
1.38446	0.497435	-4.2245
5.41378	0.876171	2.70185
2.62635	0.516176	-0.556993
3.41019	0.647923	7.08179
5.72029	2.74216	-2.19667
4.63106	1.83695	-2.94215
3.68862	2.21524	-0.33463
2.12986	0.0915666	0.602269
1.47483	0.850067	-6.05781
4.33655	0.370097	-0.708333
4.11928	0.639625	-3.44036
3.4845	0.196717	-0.121881
3.83579	0.241666	-0.388403
5.39892	1.96512	-19.6631
2.71615	1.75593	-0.0790589
3.53491	0.721792	0.335708
1.99448	1.43204	6.64949
2.05197	1.08469	-1.06406
3.61544	0.804579	0.811386
4.28918	0.27058	1.29903
4.74101	1.12114	1.83525
4.51583	1.32106	0.554072
3.08665	0.615432	-5.03818
5.34182	1.02987	-0.0299525
3.19516	1.95451	3.7088
4.05985	0.206619	-0.0921795
3.84661	2.19042	-0.0766907
2.14929	1.32468	-1.0184
2.98808	1.69644	-4.7504
2.20197	0.268185	-0.1642
4.88182	1.10786	0.0923625
4.9512	0.989694	9.17314
3.46367	0.804284	-0.206599
5.525	0.896248	0.358256
2.83431	1.03906	3.70645
2.44417	0.674894	-0.351535
2.34765	0.236753	1.00988
2.99964	1.48221	2.05293
4.69767	0.491895	1.38584
2.53831	1.65923	1.60885
3.33599	0.980655	-0.0926925
3.74004	0.332952	28.473
3.38644	0.48247	-1.21572
3.87342	0.239113	-1.21757
1.1835	1.03439	1.19269
2.27722	0.226084	0.119342
5.18333	0.904842	-0.663427
3.74505	0.563158	0.981856
4.12697	1.26454	-0.310136
3.22122	1.49369	6.56135
3.63519	1.60611	4.24417
3.18814	1.0311	-1.60148
4.35671	0.620391	1.09225
5.09273	1.25916	0.136726
3.1601	0.920686	-0.790384
5.68853	0.213789	-2.48316
3.75348	1.26528	1.30999
1.64043	0.579697	0.152381
4.94428	0.169379	8.79314
2.34027	1.57683	2.61797
4.23748	0.837129	-0.641465
3.12006	1.11306	1.06995
5.14895	1.92887	-5.12689
3.23953	0.327622	-0.672617
4.82941	1.67989	7.33579
2.29659	1.25824	2.63751
3.51377	0.691542	-2.07728
2.50329	1.1731	-1.09481
3.40278	1.84074	1.98555
2.84119	0.127824	-1.04484
4.13464	1.26729	-0.122049
2.52377	1.79118	0.538429
2.61051	2.32153	-5.63528
1.32936	1.38856	0.825017
2.01047	0.331044	-0.34925
4.41739	1.00212	-1.2797
4.09782	1.66856	0.662138
3.20732	0.843103	0.382735
3.89446	0.838555	-0.315616
3.59924	1.72804	-0.138627
2.86711	0.948108	1.2886
2.87847	1.60842	-0.402598
5.05214	2.24553	0.960247
4.51229	0.577376	1.41953
2.0397	2.43986	-0.427647
3.47212	1.05152	12.3436
4.71987	1.24061	0.377384
1.76269	0.641075	-0.426079
2.26308	0.361449	-2.62231
2.89175	1.0937	0.174908
2.37353	0.279709	0.985739
3.76061	0.526068	1.49622
4.64113	0.735848	-0.287327
4.40028	0.732933	-1.18211
1.85906	0.747426	18.0971
4.43834	1.01162	0.325982
3.81893	3.98059	-0.0989478
4.78492	0.241718	-0.994013
3.50247	0.336329	-0.0268118
3.71529	0.385089	-0.931266
3.73242	0.222603	-0.215976
3.55437	1.55027	-0.988089
3.00856	0.233814	-1.12114
3.1021	0.930295	1.19218
5.03727	1.48384	-27.4698
2.65632	0.518887	-1.0824
5.27405	0.300303	1.40137
4.18378	0.0256166	0.858034
2.86001	3.88875	-1.47486
5.36323	1.24244	0.778398
3.68204	1.97436	-5.24507
4.6942	0.262877	13.3963
3.76879	0.454183	0.191256
2.75973	0.792365	1.35998
3.51117	0.619778	-1.23544
1.99245	0.149557	-0.727367
4.23941	0.565892	-4.74486
4.17495	1.36411	0.457808
1.78452	0.928668	-1.88433
4.47352	0.717418	-1.08462
1.89682	0.713678	1.53887
3.93833	0.921518	2.75791
2.69928	0.636526	-0.568383
2.79414	0.703867	0.498831
2.94084	0.914808	0.697158
3.49764	0.209718	1.58298
2.71991	1.15349	0.0456709
4.7667	0.318427	1.4845
4.4186	1.71509	4.2637
2.723	0.834699	1.24628
2.48385	1.90197	1.00084
5.37212	0.370875	0.0189144
3.38573	0.890695	-0.270235
2.13101	0.530369	-1.56886
1.36019	0.70492	0.435729
4.06518	1.52489	-9.59233
4.00142	0.399329	-0.651557
3.79803	0.451982	-0.532219
4.81828	1.80754	-0.315369
5.39338	0.906443	-0.498152
3.23207	0.961807	3.55244
2.89203	2.28163	-1.69776
4.70429	0.674224	-0.595543
3.42314	0.23073	16.0263
3.59175	0.174558	-0.138764
4.03741	1.3305	-4.88894
3.09074	0.308451	-0.0349188
3.06468	0.598394	1.13286
4.72677	0.336094	0.869903
2.13755	1.70401	-3.32473
1.55475	0.743344	0.837445
4.60979	0.15511	-0.937691
4.65547	0.916411	15.4105
5.81473	0.660887	81.4154
2.05775	1.13169	2.16609
4.14418	0.0697038	-1.51281
3.60331	0.68228	-1.13534
3.2874	0.527581	0.639323
3.04036	5.40097	5.34059
4.46875	1.53769	-1.84901
3.62731	0.97354	-0.418613
2.79003	1.47077	-0.335875
2.41286	0.522569	-2.90005
3.76196	2.48031	2.48291
3.10254	2.23263	1.62998
5.05062	2.6952	7.73485
2.81287	0.685732	-0.0535986
2.43791	2.93011	-0.729478
1.64765	0.671441	-1.9279
3.87642	0.505819	-1.2963
3.81844	1.17318	3.38273
5.00251	1.45637	-0.288418
3.19496	0.4462	-1.38776
2.55835	0.434749	0.00695546
3.24591	1.17482	-4.47686
3.18285	1.84197	-0.170868
5.16481	1.02191	-0.632481
1.08987	0.0596039	15.2687
2.72872	0.132052	-0.212134
4.2023	0.821438	1.6168
5.08259	0.247609	-3.19183
2.10625	2.14275	-0.223612
3.96418	0.844472	-1.61231
3.79684	1.70089	1.25274
2.48095	2.3401	-0.640889
4.48512	1.20665	-22.0301
3.83223	1.20708	0.536401
4.91552	1.55783	16.356
3.55841	0.35752	0.267153
5.20971	0.201823	0.673594
1.53113	2.74844	2.07297
2.52067	0.797094	2.77921
1.31966	0.433968	-0.773535
4.88093	0.283874	0.0736422
3.94172	0.134861	-2.471
2.50125	0.847873	-2.29208
2.30165	1.42789	11.452
2.67493	0.353523	1.87021
4.12322	0.584462	0.395062
3.4353	1.87757	1.37004
2.49346	2.833	-0.988877
2.57776	1.07919	0.0847808
4.65979	0.933474	0.916068
3.785	0.517008	-1.07031
4.68698	0.961722	4.18919
1.88894	1.3581	1.10403
2.51885	1.42852	-0.13719
4.08069	1.57521	-1.8441
4.7492	2.09311	0.082022
2.77097	0.799309	0.891874
2.64814	0.73724	1.32135
3.74788	0.63737	-0.529757
5.18576	0.649456	-0.867882
3.03181	2.20372	0.582916
3.73014	0.587732	1.9384
5.45359	1.45797	-1.09224
3.36966	0.859385	2.44681
3.36275	0.55952	-0.00503948
3.82889	0.731503	-0.827043
3.69652	0.88677	0.588416
3.93741	0.309461	0.70962
2.41404	1.68081	-4.23899
3.6056	0.826453	-2.95711
3.83776	0.255816	-0.0107813
2.60931	1.33069	1.37323
5.87585	2.07775	-0.610589
2.84574	0.336293	0.211526
2.86672	0.863537	0.886844
2.06913	1.28901	1.17901
3.6424	0.110545	-0.117439
4.73196	0.233373	0.651555
3.91947	1.74448	-9.77425
2.04245	0.864536	-9.78166
2.67218	1.12143	2.52293
1.61335	0.1362	-0.1934
2.9142	1.0378	0.480813
2.84198	1.4557	0.0892957
2.31716	0.152329	-0.513863
3.46312	1.85839	4.59664
2.64165	1.30058	1.52797
1.9018	2.13427	-5.2004
3.67954	1.05485	4.42442
3.283	1.92797	-1.00856
4.74532	0.895709	-0.998954
3.70157	0.590514	-0.382694
4.96403	0.0981772	0.998823
4.90446	0.582283	2.06014
3.2496	1.05718	0.105157
2.48573	0.957373	0.640498
3.32954	0.695544	1.95214
5.45257	0.242448	1.78672
4.64108	1.29127	-0.49564
4.31131	0.43013	4.23403
2.90379	1.1852	-101.732
2.18059	0.363991	-3.82749
3.98145	0.721598	0.936072
2.71221	0.816153	0.682682
3.40972	0.360999	-0.130239
3.94904	1.15601	1.27547
4.12744	1.91595	-1.08577
3.14657	0.951288	0.432686
4.2628	0.864193	4.64216
3.8147	1.30193	8.51865
3.35665	0.486956	-0.326023
2.89761	0.523443	-0.108617
5.03324	0.0441748	-0.942659
3.5117	0.781995	4.1667
3.0451	0.596618	-0.207766
2.72767	0.58066	1.73745
2.32756	0.492154	-0.501269
3.04752	0.88401	4.76513
4.01537	2.16586	-0.963852
4.33845	0.629935	0.0541913
2.929	0.9182	7.49515
4.20402	0.819407	-35.2913
2.77186	1.04144	1.70718
3.56998	1.11198	-3.32019
3.44627	1.32673	-8.16524
2.92421	0.688332	0.0365603
4.56205	0.178114	4.16524
3.27431	0.147541	0.0235389
2.75557	0.818625	1.22386
4.88249	1.45855	8.81004
4.05072	0.124211	1.17046
4.42909	1.08801	-3.02942
2.68075	0.988481	-1.6134
3.47713	0.544742	0.434875
3.86634	0.598976	-0.56156
4.30991	1.27321	-0.301627
2.14179	0.161136	-0.37849
2.55037	0.338648	-21.0389
3.87682	0.897309	-4.36109
3.91936	0.0932548	-1.00718
2.91169	1.73952	1.45163
2.33271	0.58945	1.39232
4.77428	1.42438	-0.030955
3.37458	0.937631	-1.38818
3.65743	0.500388	2.85998
3.9247	1.86658	-2.27077
3.39624	0.48565	1.74422
3.58389	1.06729	-0.126209
3.10035	1.80902	-168.96
5.0705	1.50953	2.60229
4.18315	0.649677	0.642332
2.79724	0.647434	-2.07948
2.9168	2.43505	-3.77755
3.04444	0.482823	0.171801
3.77009	1.61134	0.201136
2.49391	0.176618	-0.186116
3.90994	0.9161	-0.36817
1.66255	2.16167	-14.8568
3.93287	1.92898	-1.24588
3.57486	1.28673	-0.474948
2.51862	0.371761	0.164088
3.74812	2.22636	-0.664378
1.95658	0.670194	-0.198931
3.45601	0.362045	-0.573559
3.88972	1.43983	-0.319496
2.82124	0.0749305	-28.1512
4.46722	0.746753	3.54932
4.91281	0.242517	-0.420351
2.52513	1.8412	-10.18
3.34891	0.679064	6.81737
3.36465	1.34451	1.36883
3.40503	2.8922	0.0719414
1.92498	0.10777	3.03738
5.0837	1.36545	3.25876
3.21798	1.00221	-5.47633
3.61495	0.771649	-0.859336
3.18373	0.263326	0.0200708
3.83533	1.37086	1.01164
3.33186	0.508735	0.26541
3.06089	0.602797	0.235855
1.65599	0.20955	-2.22167
3.46087	1.33359	0.917376
2.16503	1.06013	1.56893
3.40174	0.937773	0.313811
3.09402	1.04292	-2.38709
4.42579	1.45963	2.00345
1.88002	1.44943	-1.86772
3.42752	0.551249	0.773067
3.56907	0.342091	4.13843
2.97944	1.05301	-1.12719
4.02565	0.441614	-1.23031
4.23442	0.76621	-0.632094
3.52372	0.254846	-0.0466207
4.30492	3.10657	-0.100647
3.70146	0.633964	-34.3075
4.21191	1.56658	1.64012
2.96295	0.77321	4.2721
2.94472	0.622653	-0.556973
1.52611	1.64502	0.187126
1.72351	0.394891	-4.55344
4.5762	0.960778	-0.0528473
1.87	0.994697	-6.3588
2.82917	1.16379	2.72924
4.24143	0.656429	-0.22616
4.49345	2.10957	2.21507
2.75259	0.173923	-1.25482
4.20861	0.834944	-0.104189
4.19953	0.330539	-1.33878
3.91309	1.36439	0.374733
1.81547	2.02116	-0.450857
3.94384	1.79991	-1.75213
1.45762	0.994911	0.995455
3.99968	0.226019	0.230674
5.5786	0.340845	-0.426823
2.22676	3.47878	-1.50828
5.02433	1.736	0.549217
3.73487	0.464705	-6.25343
3.88367	1.90763	-1.44584
2.2711	0.888169	-0.313953
2.56448	2.281	10.7397
3.31483	0.574043	1.43756
3.77246	0.759535	-1.81411
1.58276	0.875611	-0.412787
5.22089	1.45775	4.94799
1.72267	1.75023	0.959328
2.11009	1.13362	-1.43467
1.52185	0.869293	-1.67514
2.40943	1.85111	0.196351
3.76473	0.469016	0.993658
4.78593	0.138877	1.102
2.75929	0.388145	0.921544
4	0.653837	1.0386
1.64434	1.51187	-2.65232
3.39097	0.46598	2.60843
4.32903	0.20949	-0.848208
3.17512	1.06395	0.831542
4.0573	0.12697	-125.253
3.96232	0.379397	2.13404
2.19929	2.12241	-0.915967
2.26164	0.922798	7.02334
1.82803	0.967269	-0.0335741
4.20163	0.932435	-1.16897
2.13378	1.76629	0.92834
3.46002	1.15461	-0.907583
3.26593	0.68146	0.239609
3.01563	0.669992	-2.89728
3.58691	1.09028	-2.93508
1.64947	0.156626	0.763582
2.20623	1.67649	1.26538
4.29358	0.885874	-0.836975
3.97423	1.33611	2.71433
4.82625	0.338505	-0.150279
2.11005	0.747927	0.0759221
3.02759	0.0761209	1.54617
5.88236	0.126345	0.531617
4.23633	1.27101	0.701759
3.13355	0.353205	1.0673
3.69843	0.331579	-2.49355
3.62997	1.54784	-1.62993
3.39235	1.49308	16.8977
3.23589	0.704922	-0.238527
3.29056	1.30305	0.139656
2.56431	1.71866	1.3256
2.91901	0.801893	1.32787
4.18134	0.481342	0.508852
4.36687	1.2636	-1.93696
2.07541	0.576438	2.39518
4.04955	0.773774	1.86832
3.70063	1.11692	1.26367
4.8246	1.55195	0.0369005
4.03247	0.878065	-1.19618
5.10038	0.522532	-0.852977
3.6121	1.58139	1.93521
5.27079	2.51119	-1.05585
2.19503	0.533208	-0.0891664
2.37929	2.0774	-0.00218023
2.86305	0.571767	-0.640813
2.39662	1.83073	0.179769
2.6238	0.56843	-1.93619
4.73698	0.829691	1.81139
4.23715	0.081958	6.84053
2.29661	0.239173	-2.80754
2.71382	1.05924	0.245432
1.85039	0.256079	-2.0118
1.38379	0.833824	-3.27653
3.86999	1.10002	2.01906
2.1954	0.422857	0.48782
2.83021	1.00124	-0.664437
3.8603	1.0499	4.95927
4.25803	2.10791	0.571394
3.29578	1.32569	7.44315
3.87385	0.352559	2.11451
4.53837	0.338062	-1.11228
3.21244	1.01614	-0.780072
1.72708	1.27187	-0.211876
3.93926	1.64017	0.658759
3.51093	1.1561	1.32019
3.85632	2.55416	0.712172
2.76395	1.28868	0.405332
3.29343	0.8149	-1.67601
3.04605	0.351897	-1.83672
3.49072	0.953399	0.306945
2.39687	1.37801	1.0305
3.79392	1.88001	2.19857
4.16948	0.402713	0.0119286
4.91615	1.97682	-1.68001
4.8947	1.40406	-3.2854
4.39014	1.25202	-0.06123
4.6177	1.23492	0.142534
3.67975	1.21116	-3.22578
5.08264	0.763082	0.551378
3.0853	0.101953	0.255143
2.68845	2.50089	-0.0548223
4.7253	0.859732	-0.599434
3.7398	0.921556	-0.532343
4.97881	1.20822	0.344694
1.92581	0.539998	6.39775
3.11475	0.608109	-1.70297
2.74269	1.47458	0.338514
5.01271	0.685634	-3.75834
2.61219	0.677849	-1.38249
2.80614	0.4932	0.0155265
2.92905	0.770692	-0.561544
3.67479	3.19391	3.4193
2.6997	2.5414	1.12798
2.41429	0.570915	3.132
2.12882	0.469483	0.10127
4.16476	1.28984	2.56811
3.09837	1.30964	4.8879
2.44722	1.00899	-0.197164
3.40686	2.4292	-0.991133
2.90896	0.202884	-2.07684
5.14914	0.46644	-0.544415
4.70231	1.23503	-4.36647
4.28463	0.251038	29.2803
1.81279	0.177652	0.596975
4.14444	1.95535	0.433994
3.82291	0.510272	-0.572829
4.05569	1.93631	-0.268775
2.76914	0.183325	-0.488759
4.41944	0.555891	0.358121
3.45746	0.347489	1.04043
3.28246	1.84545	3.85463
5.19481	0.975746	-6.56535
3.82219	2.31755	-2.2623
5.02938	0.213556	-0.13354
2.15966	0.19938	-0.924574
3.24606	1.01384	-8.03407
3.28115	0.678166	2.54026
3.31774	0.305402	-1.12127
2.65191	0.469488	-64.7079
3.36802	4.35363	-0.573768
3.22341	0.859062	-5.02887
4.86487	1.07907	-1.20306
3.16135	1.05337	-0.6312
4.96198	1.0466	0.419493
2.75757	1.85095	-0.79034
5.1685	1.25831	-1.15093
1.45317	0.515625	1.22918
4.70806	0.316218	0.463579
4.81991	0.146651	-0.0696889
3.68258	0.500928	0.537302
4.16494	0.858858	-1.14444
3.46011	0.212159	0.0171823
3.39302	1.19738	-1.64858
1.84212	3.36123	-0.556613
1.94825	0.217147	1.77585
1.13313	0.842198	-0.987906
2.44095	1.68193	-0.175192
1.14408	1.63215	-1.02212
3.13874	4.24601	-0.240701
4.63294	1.04128	-3.07451
2.86521	1.2392	5.42755
5.75732	1.19723	0.542681
3.32323	1.53514	0.538523
4.13108	1.41351	-0.663073
3.57122	1.11194	0.645136
2.20158	0.136334	-0.0968298
3.27048	1.28101	-0.169492
3.86761	1.14625	0.893796
3.14465	0.387825	0.135007
4.82632	0.369074	0.821669
3.41464	0.376585	-0.780921
2.66758	2.05522	-4.32412
4.67256	0.209003	-1.12846
2.63704	0.448765	2.01444
1.9281	0.707627	-0.925559
1.48649	0.917563	0.447
2.90435	0.862559	2.12983
5.45796	2.39679	0.194084
5.39316	0.859713	-6.75814
3.05357	1.70343	-0.814947
2.73239	1.15228	-3.93954
5.48627	0.386951	-0.267347
3.67956	2.58776	3.37141
2.06092	1.07933	-0.731183
3.38288	0.915494	0.169664
3.98483	0.115584	4.86213
3.85765	1.21371	-24.4825
3.35002	1.73287	-0.776579
3.74214	1.10147	-0.821428
4.6762	0.790475	-3.59899
4.32448	0.874335	0.481512
5.17658	0.111048	2.21785
3.40393	0.599568	0.514933
2.8427	1.24117	-24.565
2.29282	0.285532	-0.878028
2.38817	2.23776	0.0581911
1.30872	0.787238	-2.31058
2.20338	1.34407	0.27111
2.89097	0.362106	18.7099
2.72816	1.95772	-0.482723
4.25546	0.646892	0.301419
2.83015	1.32794	0.632864
3.84342	1.40059	1.83836
3.4834	0.268377	22.1223
3.6022	0.762428	0.878539
2.68192	0.0613924	0.206061
3.5506	0.613906	-1.56627
2.8219	0.743821	-2.62254
2.6316	1.10128	-2.19064
2.77677	0.811307	15.2235
2.35827	0.160105	-0.749754
2.92082	0.783313	0.133354
4.34271	2.3176	-1.08481
4.08885	0.378923	-0.520945
1.90475	1.17532	0.415193
2.8638	2.02736	0.278384
2.34049	1.61197	0.677318
2.9478	0.367714	0.151562
3.15722	0.720924	3.35396
3.2907	0.80073	0.393923
3.52986	0.555709	-2.55731
3.5352	0.742356	0.462967
2.59539	0.936885	2.90845
4.41177	0.928408	-1.07155
2.98098	2.49732	3.2817
3.51364	1.43489	-0.218268
2.97408	1.36683	-1.09307
4.25188	1.82173	-0.1628
1.11772	1.68902	-396.464
4.39081	0.697607	0.539942
5.19348	1.20181	0.0807148
4.86986	1.80142	-0.115703
3.7916	0.625599	0.505092
4.41199	0.756621	-0.397233
3.52873	1.26485	1.83044
3.3013	0.949524	-1.84239
4.33837	0.24412	18.972
3.591	0.0753146	-0.652745
2.81807	0.796286	-2.90697
3.60262	1.25455	0.372008
3.37465	0.543249	-0.010916
2.93107	0.855514	-0.682668
3.18146	0.289535	-0.115988
4.12773	0.276246	0.23625
4.3774	0.394907	-7.29554
2.95326	0.693511	10.215
2.93921	1.54503	0.106542
2.54774	0.116473	5.04757
3.49873	2.20892	-3.72164
2.84186	0.765977	-2.18435
3.62282	2.53651	-0.313877
2.62791	0.509572	-0.292809
3.10425	0.481649	6.93071
3.33213	0.472308	-0.205525
2.31791	0.525138	-2.99569
3.90516	0.503635	-3.42992
2.68274	0.387081	-0.0249236
1.40759	2.07071	-3.00624
3.55185	1.25009	3.24764
3.16309	0.391909	-4.1988
3.06063	0.821758	-0.969569
5.44024	1.21088	0.0252148
3.03605	0.857119	0.058599
4.98065	0.270609	0.63506
5.26449	0.913771	6.14107
3.09844	2.18513	0.199931
3.79607	2.87238	3.7624
2.63423	2.67997	2.13978
3.91014	0.310004	5.8478
3.66383	0.349943	0.608625
4.06965	1.54712	0.291468
5.26212	1.03997	10.0049
1.65709	2.86835	-0.191144
3.83981	0.906273	0.664259
3.32621	0.719517	0.00072773
4.95392	1.55328	0.372757
3.55215	0.545547	-1.29738
4.20072	0.714495	8.70837
2.85834	0.405941	0.243626
3.30668	3.32211	0.887423
2.99617	2.04748	15.9851
4.6221	0.346783	7.55541
3.11883	0.167885	1.29886
3.49313	1.52743	-1.34773
2.10318	0.38474	-1.52824
1.34895	0.910066	-1.53162
3.82443	0.710029	-3.7791
3.51663	0.649612	-3.17868
3.38113	0.585242	0.135667
3.30019	0.737463	1.02059
4.81997	1.09215	-4.12337
4.08098	1.15168	1.87389
4.44879	1.13992	-1.43557
3.27412	0.611248	-2.06121
3.29445	0.707399	-6.90014
5.38251	1.10636	-0.849062
2.91344	0.616016	1.41981
3.41076	0.730054	-3.01937
3.66297	1.61477	0.385156
3.63554	1.37427	0.658719
4.56911	0.202471	-0.602446
3.58374	2.15368	-0.202608
5.27647	0.864542	-1.93437
5.27125	5.74521	0.337925
4.7353	1.49299	1.42528
3.83554	1.27523	0.643371
2.59352	0.477902	1.65392
2.00397	0.83364	1.55088
4.84132	0.429676	0.30116
5.03641	0.168143	-0.0914877
2.54625	1.48808	1.14058
3.33772	0.883253	1.5202
4.27155	1.12374	0.251701
3.13863	2.40932	-0.505054
4.55519	0.580806	-5.08959
4.58989	0.264889	2.3858
3.52188	1.49915	-0.123381
4.21431	2.43871	-0.546046
2.49532	0.343172	-0.0117075
3.13758	1.04875	225.403
3.87814	1.62655	-0.362991
4.90607	0.87141	0.0768802
4.88838	0.32353	-0.118613
3.34634	0.188024	0.110418
3.61197	0.872134	-0.791423
3.48683	0.426118	-2.50874
2.19416	1.79284	0.343611
4.01975	1.02281	0.0623026
1.10024	0.726741	11.0331
2.91563	0.459039	0.847113
3.29602	0.889757	-0.0486802
3.71225	0.783624	2.18942
3.809	0.924257	-0.574436
4.09365	1.43618	0.949958
4.62368	1.47733	0.244088
3.87652	1.21603	2.42536
3.74301	1.97318	-0.702165
4.96516	0.336961	-4.29014
2.32898	0.384473	-0.341158
2.5707	0.346827	-9.3104
4.7475	2.34905	2.53672
4.1753	0.332631	0.738678
3.02784	1.27022	-2.33385
2.32945	0.470559	0.095288
2.45831	0.944071	0.721425
4.1874	0.984689	0.665417
4.3444	0.653337	20.08
4.80703	1.75235	0.761876
1.23241	1.37854	0.849302
3.07934	0.351127	-5.14522
2.84097	0.820683	-0.2862
4.42918	1.26464	0.179113
1.55038	0.500613	-5.40557
4.17962	0.742578	-3.50987
3.89007	0.606507	0.96999
3.54486	0.363165	3.89185
3.66794	0.409648	0.444446
3.27038	1.51277	-1.72427
3.14248	1.69791	-9.52701
2.4473	0.967632	1.63492
3.70366	1.25976	-0.532901
4.27595	2.24867	0.742161
2.46791	1.11181	1.19291
1.63834	2.47809	-1.10111
4.38509	1.25364	1.27282
3.67185	0.273446	4.56129
2.09242	2.02766	0.433612
3.33836	0.622957	-1.65519
1.83582	0.0532418	0.459182
3.79073	0.307718	80.9634
2.62976	0.254236	0.937476
1.99848	0.478521	0.800574
4.57099	1.34552	-2.17064
3.26792	0.984281	0.365021
3.30079	1.72907	0.0341606
4.45021	2.43596	4.07453
3.77916	0.519848	-4.76318
1.56094	1.52942	-2.22001
3.35858	1.21766	-6.1559
4.33198	2.06258	-11.6965
2.50319	0.351847	-3.19903
3.79345	0.910564	1.62903
2.58384	1.66193	0.164224
5.0607	0.123085	-0.843513
5.49356	2.35434	-0.989419
2.11577	2.02742	-0.215109
3.68816	0.991244	-6.43622
3.3704	0.551049	0.0644981
3.79197	0.230554	-1.50153
2.84026	0.606922	-0.281722
2.0605	0.147757	-11.675
3.81898	1.68921	-14.2848
3.51397	0.130768	0.631967
2.30158	0.924177	-1.39886
4.01444	0.754518	0.759605
3.66803	0.424809	-0.920533
4.33385	0.221017	-2.43776
3.70778	2.1754	3.03277
3.54195	1.16745	1.7356
2.16942	1.45911	0.245961
2.3357	2.19488	-1.58153
2.19025	0.119413	-8.26062
4.55168	0.410393	-1.39625
3.54648	0.879362	1.49433
1.67942	0.827464	2.01302
